customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
5168-MSWXT,0,Male,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,759.55,3.114727153
5170-PTRKA,0,Female,0,1,1,49,0,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1782,1.176857331
5171-EPLKN,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,470,0.652531229
5172-MIGPM,0,Male,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,237.2,2.154832347
5172-RKOCB,0,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.95,7875,3.581525312
5173-WXOQV,0,Male,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,64.2,143.65,2.110453649
5173-ZXXXL,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,47.7,0.65581854
5174-ITUMV,0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,6989.45,3.464825773
5174-RNGBH,1,Female,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,2.177843524
5175-AOBHI,1,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46,193.6,1.512163051
5175-WLYXL,0,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,1600.25,2.592044707
5176-LDKUH,0,Female,0,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Electronic check,75.15,3772.65,2.470414201
5176-LMJXE,0,Female,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.55,945.7,0.675542406
5176-OLSKT,0,Female,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),66.9,4370.25,2.199211045
5177-RVZNU,0,Female,0,0,1,37,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.3,755.4,0.667324129
5178-LMXOP,1,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,95.1,3.126232742
5180-UCIIQ,1,Male,1,1,1,22,0,0,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,40.05,880.2,1.316568047
5181-OABFK,0,Female,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),61.3,3346.8,2.015121631
5183-KLYEM,0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,8192.6,3.70644313
5183-SNMJQ,0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,865.1,3.126232742
5186-EJEGL,0,Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,653.25,2.284681131
5186-PEIZU,0,Female,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,617.65,0.632807364
5186-SAMNZ,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.5,69.5,2.284681131
5188-HGMLP,0,Male,1,1,0,54,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74,3919.15,2.432610125
5192-EBGOV,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,85.7,2.81722551
5193-QLVZB,0,Male,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,3.443458251
5195-KPUNQ,0,Female,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,3.180473373
5196-SGOAK,1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.7,75.7,2.488494412
5196-WPYOW,0,Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,1.974030243
5197-LQXXH,0,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,2.738330046
5197-PYEPU,0,Female,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3923.8,3.10486522
5197-YPYBZ,0,Female,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,274.7,0.830046022
5198-EFNBM,0,Male,1,1,0,57,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,90.65,5199.8,2.979947403
5198-HQAEN,0,Male,0,1,1,35,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.7,3165.6,2.948717949
5199-FPUSP,0,Male,0,0,1,33,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,1.119329389
5201-CBWYG,0,Male,0,1,1,62,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.8,1476.25,0.815253123
5201-FRKKS,0,Male,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,1952.25,2.442472058
5201-USSQZ,0,Female,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2196.45,2.823800131
5202-IVJNU,1,Female,0,0,1,39,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),30.1,1131.3,0.989480605
5203-XEHAX,0,Female,0,0,0,34,1,0,DSL,1,1,0,0,0,1,One year,0,Electronic check,64.35,2053.05,2.115384615
5204-HMGYF,0,Female,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345,2.866535174
5204-QZXPU,1,Male,0,0,0,19,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.65,733.35,1.303418803
5206-HPJKM,0,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,934.15,1.824457594
5206-XZZQI,0,Male,0,0,0,53,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,80.6,4348.1,2.64957265
5207-PLSTK,0,Male,0,1,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.75,48.75,1.602564103
5208-FVQKB,0,Male,0,1,0,70,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,67.95,4664.15,2.233727811
5208-HFSBT,1,Female,0,0,0,2,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,102.75,1.809664694
5213-TWWJU,0,Male,0,0,0,28,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,91,2626.15,2.991452991
5214-CHIWJ,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,595.05,0.667324129
5214-NLTIT,0,Male,0,1,1,72,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),90.8,6511.8,2.984878369
5215-LNLDJ,0,Female,0,1,1,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,149.05,0.811965812
5216-WASFJ,0,Female,1,1,0,31,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2633.4,2.789283366
5219-YIPTK,1,Female,0,1,0,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,3409.6,3.431952663
5220-AGAAX,0,Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24,1664.3,0.788954635
5222-IMUKT,0,Male,0,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,2871.5,2.993096647
5222-JCXZT,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19,78.9,0.624589086
5223-UZAVK,0,Male,0,0,0,64,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.3,6603.8,3.297172913
5226-NOZFC,0,Male,0,0,0,26,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.75,2146.5,2.818869165
5227-JSCFE,0,Male,1,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,3353.4,1.523668639
5228-EXCET,1,Male,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,1008.7,2.657790927
5229-DTFYB,0,Female,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,3959.15,3.247863248
5229-PRWKT,1,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,649.65,2.845167653
5231-FIQPA,0,Female,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,810.45,0.652531229
5232-NXPAY,0,Female,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,74.45,3510.3,2.447403024
5233-AOZUF,0,Female,0,1,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,2149.05,2.463839579
5233-GEEAX,1,Male,1,0,0,8,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.4,221.9,0.966469428
5236-PERKL,1,Female,0,0,0,57,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),112.95,6465,3.713017751
5236-XMZJY,0,Female,0,0,0,42,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),59.65,2536.55,1.960880999
5240-CAOYT,0,Female,0,0,0,57,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),87.55,4884.85,2.878040763
5240-IJOQT,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,2.455621302
5242-UOWHD,0,Male,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,929.2,0.668967784
5243-SAOTC,0,Male,0,0,0,54,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,4308.25,2.624917817
5244-IRFIH,1,Male,1,1,0,33,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3105.55,3.106508876
5245-VDBUR,0,Female,0,1,0,52,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.45,1958.95,1.165351742
5248-KWLAR,0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.35,6325.25,2.97008547
5248-RPYWW,0,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.15,6716.45,2.963510848
5248-YGIJN,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.25,6369.45,2.966798159
5249-QYHEX,0,Female,0,1,1,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1024.7,0.815253123
5256-SKJGO,0,Female,0,1,1,64,0,0,DSL,0,1,0,1,1,1,Two year,1,Electronic check,54.6,3423.5,1.794871795
5260-UMPWX,0,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,493.95,0.665680473
5261-QSHQM,1,Female,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.6,0.803747535
5266-PFRQK,0,Male,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.85,1071.6,0.685404339
5268-DSMNQ,0,Female,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),97.95,5936.55,3.219921105
5269-NRGDP,0,Male,0,1,1,42,1,0,DSL,0,0,1,1,1,1,One year,0,Electronic check,73.15,3088.25,2.404667982
5271-DBYSJ,0,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.15,827.7,2.60190664
5271-YNWVR,1,Male,0,1,1,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.15,7856,3.719592373
5274-XHAKY,0,Female,0,1,1,41,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3893.6,3.099934254
5275-PMFUT,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.75,2.130177515
5275-SQEIZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,80.85,2.657790927
5276-KQWHG,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,2.287968442
5277-ZLOOR,1,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,187.45,2.812294543
5278-PNYOX,0,Female,0,0,0,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),100.65,4917.75,3.308678501
5281-BUZGT,1,Male,1,0,0,36,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.85,3186.7,2.986522025
5285-MVEHD,0,Female,0,1,0,56,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),105.6,6068.65,3.471400394
5286-YHCVC,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,7470.1,3.445101907
5287-QWLKY,1,Male,1,1,1,71,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),105.1,7548.1,3.45496384
5288-AHOUP,0,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.5,874.2,2.580539119
5293-WXJAK,1,Female,1,1,0,11,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.05,1133.65,3.420447074
5294-CDGWY,1,Male,0,1,1,51,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,59.3,3014.65,1.949375411
5294-DMSFH,0,Female,0,1,1,29,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),87.8,2621.75,2.88625904
5294-IMHHT,0,Male,0,1,0,53,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Bank transfer (automatic),97.75,5043.2,3.213346483
5295-PCJOO,1,Male,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,184.4,1.623931624
5296-BFCYD,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.1,936.85,0.660749507
5296-PSYVW,0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.55,1750.7,0.807034845
5297-MDOIR,0,Female,0,1,0,63,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),81.15,5224.5,2.66765286
5298-GSTLM,0,Female,1,0,0,60,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Bank transfer (automatic),101.4,6176.6,3.333333333
5299-RULOA,1,Female,0,1,1,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.25,1064.65,3.295529257
5299-SJCZT,1,Male,0,0,0,3,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.55,298.35,3.3382643
5301-GAUUY,1,Male,0,0,0,32,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,2.641354372
5302-BDJNT,0,Male,0,0,0,35,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,95.5,3418.2,3.139381986
5304-EFJLP,0,Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.65,8022.85,3.670282709
5306-BVTKJ,0,Male,0,1,1,48,1,0,DSL,0,1,1,0,0,0,One year,1,Credit card (automatic),55.8,2651.2,1.834319527
5307-DZCVC,1,Female,1,1,0,32,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.95,2628.6,2.825443787
5307-UVGNB,0,Female,0,1,1,53,0,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),48.7,2495.2,1.600920447
5309-TAIKL,0,Female,0,0,0,7,1,0,DSL,0,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),62.8,418.3,2.064431295
5310-NOOVA,0,Male,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.95,907.05,0.65581854
5311-IHLEI,0,Male,0,0,0,12,0,0,DSL,1,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),50.95,605.75,1.674884944
5312-IRCFR,0,Female,0,1,1,64,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,92.85,5980.75,3.052268245
5312-TSZVC,0,Female,0,0,1,15,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,270.6,0.645956607
5312-UXESG,0,Female,0,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),98.05,3990.6,3.223208416
5313-FPXWG,0,Male,0,0,0,51,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.6,1266.4,0.808678501
5315-CKEQK,0,Male,1,1,1,28,1,1,DSL,0,0,0,0,0,0,One year,1,Electronic check,51,1381.8,1.6765286
5317-FLPJF,0,Female,0,0,0,66,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193.4,2.016765286
5318-IXUZF,1,Female,0,0,0,2,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.15,183.75,2.864891519
5318-YKDPV,0,Male,0,1,1,43,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),79.15,3566.6,2.60190664
5320-BRKGK,0,Female,0,1,1,58,1,1,DSL,1,0,1,1,1,0,Two year,0,Mailed check,75.8,4415.75,2.491781723
5321-NTRKC,0,Male,0,1,1,66,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),79.85,5234.95,2.624917817
5322-TEUJK,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.6,8100.25,3.767258383
5322-ZSMZY,0,Male,0,1,1,31,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,755.6,0.846482577
5324-KTGCG,0,Male,0,1,0,71,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,20.85,1539.75,0.685404339
5325-UWTWJ,0,Male,0,1,0,31,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),90.55,2929.75,2.976660092
5327-CNLUQ,0,Male,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.45,3.185404339
5327-XOKKY,0,Male,1,1,0,72,1,1,DSL,0,0,1,0,1,1,Two year,1,Credit card (automatic),73.45,5329,2.414529915
5329-KRDTM,0,Male,1,1,0,72,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5396.25,2.542735043
5331-RGMTT,0,Male,1,1,0,54,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.05,5295.7,3.256081525
5334-AFQJB,0,Male,1,0,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1789.9,0.825115056
5334-JLAXU,0,Female,0,1,0,60,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.1,5475.9,3.093359632
5336-UFNZP,0,Female,1,1,1,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.45,7047.5,3.532215648
5337-IIWKZ,0,Male,0,1,1,34,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,44.85,1442.6,1.474358974
5338-YHWYT,0,Male,0,0,1,37,1,0,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),61.45,2302.35,2.020052597
5339-PXDVH,0,Male,0,0,0,4,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,90.65,367.95,2.979947403
5339-TJFEK,0,Male,0,1,1,62,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,105.5,6487.2,3.468113083
5343-SGUBI,0,Female,0,0,0,52,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Mailed check,80.2,4297.6,2.636423406
5345-BMKWB,0,Male,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,158.35,0.665680473
5346-BZCHP,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,1346.2,0.63773833
5348-CAGXB,0,Male,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.55,1021.75,2.943786982
5349-AZPEW,0,Female,0,1,1,5,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.05,125.5,0.8234714
5349-IECLD,1,Male,0,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.95,178.1,3.121301775
5351-QESIO,0,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.2,24.2,0.795529257
5353-WILCI,0,Female,0,0,0,28,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,56.05,1522.65,1.842537804
5356-CSVSQ,0,Female,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,64.6,174.2,2.123602893
5356-KZCKT,0,Male,0,0,0,58,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.45,1513.6,0.803747535
5356-RHIPP,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,20.2,0.664036818
5357-TZHPP,1,Male,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),84.4,732.5,2.774490467
5360-LJCNJ,0,Female,0,1,0,71,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),105.15,7555,3.456607495
5360-XGYAZ,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),65.65,4664.5,2.158119658
5364-EVNIB,1,Male,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.8,973.45,2.623274162
5364-XYIRR,1,Male,0,1,0,51,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.65,4812.75,3.111439842
5365-LLFYV,0,Female,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,105.6,1.507232084
5366-IJEQJ,1,Male,0,0,0,20,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,88.7,1761.45,2.915844839
5366-OBVMR,0,Female,0,1,0,18,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.3,908.75,1.653517423
5370-IIVVL,0,Male,0,0,0,37,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),104.5,3778,3.435239974
5371-VYLSX,0,Female,1,0,0,50,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,83.4,4113.7,2.741617357
5372-FBKBN,0,Female,0,0,1,21,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,452.2,0.682117028
5373-SFODM,1,Male,1,1,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.25,3132.75,2.80243261
5375-XLDOF,0,Male,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.35,7665.8,3.759040105
5376-DEQCP,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.6,70.6,2.320841552
5376-PCKNB,0,Male,0,1,1,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.45,7459,3.433596318
5377-NDTOU,0,Female,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,91.05,6293.75,2.993096647
5378-IKEEG,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,35.75,35.75,1.175213675
5380-AFSSK,1,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,93.9,486.85,3.08678501
5380-WJKOV,1,Male,0,0,0,34,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.35,3549.25,3.496055227
5380-XPJNZ,0,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,678.2,0.659105851
5382-SOYZL,0,Male,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,2162.6,3.126232742
5382-TEMLV,0,Male,0,0,0,45,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.9,2298.55,1.673241289
5383-MMTWC,1,Female,1,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84,613.4,2.761341223
5384-ZTTWP,0,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.8,272.95,0.650887574
5385-SUIRI,1,Male,1,1,0,52,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,5568.35,3.425378041
5386-THSLQ,0,Female,1,1,0,66,0,0,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),45.55,3027.25,1.497370151
5387-ASZNZ,0,Female,1,0,0,66,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),63.85,4174.35,2.09894806
5389-FFVKB,1,Male,1,1,0,32,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),80.3,2483.05,2.639710717
5392-AKEMH,0,Female,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.05,523.1,1.480933596
5393-HJZSM,0,Female,0,1,1,32,1,0,DSL,1,1,1,1,0,1,Month-to-month,0,Bank transfer (automatic),76.3,2404.15,2.508218277
5393-RXQSZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,79.6,79.6,2.61669954
5394-MEITZ,0,Female,0,1,1,60,1,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.6,4946.7,2.64957265
5394-SVGJV,1,Male,0,0,0,37,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),98.8,3475.55,3.247863248
5396-IZEPB,0,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,180.7,0.647600263
5397-NSKQG,0,Male,0,1,1,67,0,0,DSL,1,0,0,0,1,1,Two year,0,Credit card (automatic),50.9,3281.65,1.673241289
5397-TUPSH,0,Male,1,1,0,65,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.95,4555.2,2.33234714
